id;Nazionalità;Nome
10034;American;Sargent & Co.
10038;Sconosciuta;Mitsuboshi Company, Seki-city, Gifu, Japan
10039;Sconosciuta;Raymar Industries, Inc., New York, NY
10042;Sconosciuta;Tyke Corporation, Chicago, IL
10044;American;Brown & Sharpe Mfg. Co., Providence, RI
10045;Sconosciuta;West Bend Aluminum Co., Wisconsin
10050;Sconosciuta;G. B. Plast, Bologna, Italy
10061;Sconosciuta;Rossi & Arcandi, Vicenza, Italy
10065;Sconosciuta;International Silver Co., Meriden, CT
10066;American;Allan Adler Handwrought Silver, Hollywood, California
10068;Sconosciuta;Sinclair Radionics Ltd., Huntingdon, England
10069;Sconosciuta;J.W. Hukin & J.T. Heath, London
10078;Sconosciuta;Elkington & Co., England
10079;Sconosciuta;Alfred E. Knobler & Co.
10080;Sconosciuta;Fopais Franchini, Milan
10081;Sconosciuta;Godley-Schwan, PA
10082;American;Anchor Tool Co., USA
10085;Sconosciuta;Fortuny
10086;Sconosciuta;Ishimaru Co., Japan
10090;Sconosciuta;Escofet y Ca, Barcelona
10092;American;Eugene Dietzgen Company, New York, NY
10093;American;Victor Tool Co.
10098;Sconosciuta;Castleton China Co., New Castle, PA
10105;American;Hutzler Manufacturing Co.
10106;American;Wecolite Co., New York, NY
10108;Sconosciuta;Franz Schneider Brakel GmbH & Co., Germany
10109;Sconosciuta;S.A. des Cabléries et Tréfileries Cossonay, Switzerland
10111;Sconosciuta;Northampton Cutlery Company, Northampton, MA
10113;American;S.K.F. Industries, Inc., Hartford, CT
10115;Sconosciuta;Emilio Lagostina, S.p.A., Italy
10116;American;Chase Brass & Copper Co., Waterbury, CT
10117;Sconosciuta;Jernbolaget, Eskilstuna, Sweden
10118;American;Federal Tool Co., Inc., Springfield, MA
10119;Sconosciuta;Rheemax, Inc., USA
10121;American;Scovill Mfg. Co., Plumbers Brass Goods Div., Waterbury, CT
10122;Sconosciuta;Niels Vodder, Allerod, Denmark
10126;Sconosciuta;Designum, The Netherlands
10129;Sconosciuta;Neils Vodder, Cabinetmaker, Copenhagen
10130;Sconosciuta;Manhattan Wire Goods Co., Inc., USA
10131;Sconosciuta;Ciciban Shoe & Children's Ware Factory, Yugoslavia
10132;American;Harry Allen and Associates, USA
10133;American;Goodell Co., Antrim, NH
10134;Sconosciuta;Baker Furniture, Inc., Grand Rapids, MI
10137;Sconosciuta;Sandvikens Jernverks A.B., Sweden
10138;American;Akari Associates, Long Island City, New York
10143;Sconosciuta;Artek Oy, Helsinki
10144;Sconosciuta;Thyco Electrical Products, Inc., Los Angeles
10148;French;Compagnie des Cristalleries de Baccarat, Paris
10149;American;The L.S. Starrett Co., Athol, MA
10152;Sconosciuta;Western Electric, New York, NY
10153;Sconosciuta;Radius GmbH, Germany
10157;American;BioMechanical Composites, CA
10160;Sconosciuta;Gedy S.p.A., Milan
10161;Sconosciuta;N.S. Gustin Co., New York
10162;Sconosciuta;Middletown Mfg. Co., Middletown, NY
10164;Sconosciuta;Josiah Wedgwood & Sons Ltd., Stoke-on-Trent, England
10165;Sconosciuta;Bell Laboratories
10166;Sconosciuta;Cesar Color, Inc., USA
10168;Sconosciuta;Künstlerwerkstätten Verein, Vienna
10169;Sconosciuta;Karl Krehan
10170;Sconosciuta;Keramik Manufaktur Kupfermuehle, Germany
10171;Sconosciuta;Jenaer Glaswerk Schott & Gen., Mainz, Germany
10176;Sconosciuta;The Lancaster Lens Co., Lancaster, OH
10179;German;BMI, Germany
10190;American;The Dow Chemical Company, USA
10191;Italian;Arturo Schwarz
10196;Sconosciuta;Bob Evans Designs, Inc., USA
10198;Sconosciuta;Vittorio Necchi, Pavia, Italy
10201;German;Grasoli-Werk Gebr. Grah, Solingen, Germany
10202;Sconosciuta;Riihimäen Lasi Oy, Riihimäki, Finland
10206;Sconosciuta;Designs for Vision, Inc., USA
10208;Sconosciuta;Studio Fris, Edam, The Netherlands
10210;British;Lecson Audio Limited, Cambridge, England
10211;Sconosciuta;Style, Milan
10215;Sconosciuta;Figla Co., Ltd., Japan
10219;Sconosciuta;Amcor, Ltd., Tel Aviv
10220;Sconosciuta;Foscarini Murano S.p.A., Italy
10222;Sconosciuta;Club Aluminum Products Co., Chicago, IL
10224;Sconosciuta;Peill & Putzler, Düren, Germany
10226;Sconosciuta;Eric Goetz Custom Sailboats, USA
10234;Italian;P. Rigatti, Empoli, Italy
10235;Sconosciuta;Richard Süssmuth Glashütte, Immenhausen, Germany
10237;Sconosciuta;Martin Archery, USA
10238;Italian;Unknown Italian Manufacturer
10239;Sconosciuta;M. Katsuyoshi
10241;Sconosciuta;Platinum Pen Company, Ltd., Tokyo
10242;Sconosciuta;IBM Corporation, New York, NY
10243;Swedish;AB Strömbergshyttan, Hovmantorp, Sweden
10245;American;Logitech, Inc.
10246;Sconosciuta;Gallowhur Chemical Corp., Windsor, VT
10247;American;Vollrath Co., Sheboygan, WI
10249;Sconosciuta;Karhula-Iittala Glassworks, Iittala, Finland
10250;Sconosciuta;Panasonic Company, Secaucus, NJ
10251;Sconosciuta;Gilardi & Barzaghi, Italy
10253;American;Waltham Screw Co.
10256;Sconosciuta;Tobe Pascher Workshop, The Jewish Museum, New York, NY
10257;Sconosciuta;Kodak A/G, Stuttgart
10258;Sconosciuta;Mitsubishi Electric Corp., Tokyo
10261;Sconosciuta;Yale Security Products, Ltd., England
10262;Sconosciuta;Pacesetter AB, Sweden
10263;American;Polar Ware Company, Sheboygan, WI
10265;Sconosciuta;Arteluce S.A., Milan
10266;Sconosciuta;Ideal Toy Corporation, New York
10267;Sconosciuta;MSA, Pittsburgh, PA
10269;Sconosciuta;Sarvis, Finland
10270;Sconosciuta;Innovations in Composites, Inc., CA
10273;Sconosciuta;Poiret, Paris
10274;Sconosciuta;Sasaki, Japan
10275;Sconosciuta;Grand Bleu, Inc., Japan
10276;Sconosciuta;Salviati & C., Venice, Italy
10277;Sconosciuta;Beamo Corporation, Cambridge, MA
10278;Sconosciuta;Casio Computer Co., Ltd., Tokyo
10279;Sconosciuta;Fuso Gum Industry Co., Ltd., Japan
10281;Sconosciuta;Ermenegildo Collini S.p.A., Milan, Italy
10286;Sconosciuta;Mares Sport, Rapallo, Italy
10287;Swedish;AB Rörstrands Porslinsfabriker, Lidköping, Sweden
10289;Sconosciuta;Tiffany Furnaces, Corona, NY
10290;American;Zelco Industries, Inc.
10291;Sconosciuta;Peter Danko and Associates Inc., Clinton, MD
10292;Sconosciuta;Knoll In-house Design Team
10293;Sconosciuta;Olivetti, Milan
10294;Sconosciuta;Metal Office Furniture Co. , New York, NY
10295;Sconosciuta;Apple, Inc.
10296;Sconosciuta;MAP 
10298;Swiss;Wenger, Switzerland
10299;Sconosciuta;James Dixon & Sons, England
10301;Sconosciuta;H.H. de Boer and Son, Bergum, The Netherlands
10302;American;Owens-Illinois Glass Co., Toledo, OH
10303;American;St. Regis Paper Co., Panelyte Div., New York, NY
10304;Sconosciuta;J.A. Henckels Zwillingswerk AG, Solingen, West Germany 
10305;Sconosciuta;Rubycliff Ltd., England
10306;American;Mazda Motor Corporation, California
10308;Sconosciuta;Askon Tehtaat OY, Lahti, Finland
10311;Japanese;Aizawa, Japan
10314;Italian;Alias S.r.l., Italy
10316;Sconosciuta;The Steubenville Pottery Company, Steubenville, OH
10322;Sconosciuta;Okamura Corporation, Japan
10325;Sconosciuta;George H. Hake Corp.
10326;Sconosciuta;Diamond Plastic Box, Inc., Roanoke, VA
10328;American;Alvin Lustig
10329;Sconosciuta;Workshop of Gunta Stölzl, Zürich
10331;Sconosciuta;H.P. Designs, The Netherlands
10336;Sconosciuta;Skools, Inc., USA
10338;Sconosciuta;E. Bakalowitz & Söhne, Vienna
10343;Sconosciuta;Seiko Epson Corporation, Japan
10345;Sconosciuta;The General Fireproofing Co., Youngstown, OH
10347;Sconosciuta;WRS Sportsmed, Texas
10348;Sconosciuta;Syn S.r.l., Italy
10350;American;O'Neill, Inc.
10351;Sconosciuta;Wagner Mfg. Co., Sidney, OH
10352;Sconosciuta;Orrefors, Sweden
10353;Sconosciuta;Oy Airam Ab, Helsinki
10357;Sconosciuta;Gross Wood & Co., San Francisco, CA
10358;Sconosciuta;Azucena S.r.L., Milan
10360;Sconosciuta;Charles Horner Ltd., Halifax
10361;American;Cheney Greef & Co., New York, NY
10363;Sconosciuta;Design Frame Inc., New York, NY
10364;Sconosciuta;Stockmann-Orno, Finland
10365;Sconosciuta;Bear Archery Company, Grayling, MI
10370;Sconosciuta;Edison Price, New York, NY
10371;Sconosciuta;Bell-Toptex, Inc., Bell, CA
10372;Sconosciuta;Paulson Manufacturing Corp., Fallbrook, CA
10374;Italian;Fratelli Grivel 
10378;Sconosciuta;OY Tampella AB, Finland
10379;Sconosciuta;Grohmann Knives, Ltd., Pictou, Canada
10381;Sconosciuta;Blyde & Co. Ltd., England
10383;Swiss;Hämmerli, Ltd., Lenzburg, Switzerland
10385;Sconosciuta;Head Ski Co., Timonium, MD
10386;Sconosciuta;Hobie Surfboards, Dana Point, CA
10390;Sconosciuta;Huonekalutehdas Korhonen Oy, Littoinen, Finland
10391;German;Carl Zeiss, Inc.
10398;Sconosciuta;Shop of Samuel Gragg, Furniture Warehouse, Boston, MA
10399;Sconosciuta;Swid Powell, New York
10401;Sconosciuta;Kundalini srl. - Corpi di Illuminazione, Milan
10404;Sconosciuta;Strategi/Holmback ApS, Copenhagen
10406;Sconosciuta;Boda Nova, Sweden
10415;Sconosciuta;Morris & Co., London
10416;Sconosciuta;Campana Objetos, São Paulo, Brazil
10418;Sconosciuta;FRZ-Metallwarenfabrik, Zuzenhausen, Germany
10419;Sconosciuta;Edra Mazzei, Pisa, Italy
10420;Sconosciuta;LEGO Group, Billund, Denmark
10421;Sconosciuta;Gittler Guitar Inc., New York, NY
10422;Sconosciuta;Riedel Crystal, Kufstein, Austria
10423;Sconosciuta;Segno srl, Milan
10428;Sconosciuta;Bamberg Metallwerkstätten, Berlin
10434;Japanese;Inoue Pleats Co., Ltd., Fukui, Japan
10435;Sconosciuta;Porcelli Assoc., Inc., USA
10438;Sconosciuta;Ingo Maurer GmbH, Germany
10440;Sconosciuta;Van Keppel-Green, USA
10442;Swiss;Swatch AG, Switzerland
10449;Sconosciuta;Guild of Handicraft Ltd., London
10450;Sconosciuta;Design Research, New York
10453;Sconosciuta;Kebe Møbler ApS, Copenhagen
10457;Sconosciuta;Artek, Finland
10459;Sconosciuta;Atelier Vitreon, North Haven, CT
10462;Sconosciuta;La Société F.S.D., France
10465;Sconosciuta;Studio Luce, Italy
10468;Sconosciuta;H. C. Craythorne
10473;Sconosciuta;Giovannetti, Italy
10474;Sconosciuta;Robeson Cutlery Co., Inc., Perry, NY
10477;Sconosciuta;Interex Inc., New York, NY
10478;Sconosciuta;Old Hall Works Tableware, Bloxwich, U.K.
10480;Sconosciuta;Leif Wessman Associates, Inc., New York, NY
10481;Sconosciuta;San Castings Corp., Brewster, NY
10482;Sconosciuta;Longato Arredamenti S.p.A., Padua, Italy
10483;American;Continental Can Co., USA
10485;Sconosciuta;Studio DA, Japan
10487;Sconosciuta;Smith Metal Arts, Buffalo, NY
10489;Sconosciuta;Metalcraft Studio, Konrad König, Munich
10490;Sconosciuta;Loewe S.A., Madrid
10492;Sconosciuta;Vacheron & Constantin-Le Coultre Watches, Inc., Switzerland
10495;Sconosciuta;Heidi Weber, Zürich
10497;Sconosciuta;Arflex, S.p.A., Italy
10501;Sconosciuta;Vitra-Fehlbaum GmbH, Weil-am-Rhein, West Germany 
10503;French;Hermès, Paris
10505;Sconosciuta;R. Kirsch, Germany
10507;Sconosciuta;Transcriptors, Ltd., New York
10513;Sconosciuta;Edelzinn E. Hueck, Lüdenscheid, Austria
10515;Sconosciuta;Hammy Oy, Helsinki
10517;Sconosciuta;Hackman & Co., Helsinki
10519;French;Desny, Paris
10522;Sconosciuta;Anonima Castelli, Bologna, Italy
10523;Sconosciuta;Gebrüder Junghans AG, Schramberg, Germany
10526;French;Airborne, France
10530;Sconosciuta;Fontana Arte, Italy
10531;Italian;Baldioli Eustasio & Figli, Omegna, Italy
10538;Dutch;Gerard van de Groenekan
10540;Sconosciuta;Tensor Corporation, Brookyln, NY
10541;Sconosciuta;Pirelli S.p.A., Milan
10543;Sconosciuta;Randall Made Knives, Orlando, FL
10548;Dutch;Van Leer Vatenfabrieken N.V., Amstelveen, The Netherlands
10551;Sconosciuta;F. M. Matsson, Sweden
10554;Sconosciuta;Danese, Milan
10555;German;Thonet, Germany
10559;Sconosciuta;Dansk Forsolvnings Anstalt, Copenhagen
10561;Sconosciuta;Arterior Textile GMBH, Wuppertal, Germany
10562;Sconosciuta;Robert Murphy's Sons Co., Ayer, MA
10563;Sconosciuta;Lightolier Inc., Jersey City, NJ
10565;Sconosciuta;Kingsley Electronics, Taiwan
10567;Sconosciuta;Progetti, Italy
10569;Sconosciuta;Richard Perry, Son & Company, Wolverhampton, England
10582;Sconosciuta;J. & J. Kohn, Vienna
10584;Sconosciuta;OSRAM GmbH, Munich
10586;Sconosciuta;Microsoft Corporation
10588;Sconosciuta;Lehrwerkstatte fur Glasinstrumentmacher
10589;Sconosciuta;Grossherzogliche Sächische Fachschule, Germany
10591;Sconosciuta;Sointu Incorporated, New York, NY
10594;Sconosciuta;Diehl Manufacturing Co., Elizabeth, NJ
10596;Sconosciuta;Metz & Co., Amsterdam
10599;Sconosciuta;Eschenbach Optik Nürnberg, Germany
10602;Sconosciuta;Carrera International GmbH, Traun, Austria
10605;Sconosciuta;Grid Systems Corp., Mountain View, CA
10607;American;National Semiconductor Corporation, USA
10609;Sconosciuta;Barcalo Manufacturing Co., New York, NY
10610;American;Drain-Dri Co., San Francisco, CA
10612;Sconosciuta;G.A. Van de Groenekan, De Bilt, The Netherlands
10613;American;The Winsted Hardware Manufacturing Co., Winsted, CT
10616;Sconosciuta;Bayerische Massindustrie, Hersbruck, West Germany 
10618;Sconosciuta;Rietveld's Workshop, Utrecht
10619;Sconosciuta;Red Wing Pottery, MN
10620;Sconosciuta;Bernini, Italy
10622;Mexican;Unknown Mexican Manufacturer
10628;Sconosciuta;NY Form, Italy
10630;Sconosciuta;S.p.A. Carrozzeria Pininfarina, Torino, Italy
10632;Sconosciuta;Gruppo Industriale Busnelli S.p.A., Milan
10633;Sconosciuta;Berliner Metallgewerbe Joseph Müller, Germany
10636;Sconosciuta;Boffi S.p.A., Cesano Maderno, Italy
10637;Sconosciuta;Scientific Optics Ltd., England
10638;Sconosciuta;Vistosi, Italy
10639;Sconosciuta;GAF Corporation, New York, NY
10642;Sconosciuta;Dictaphone AG, Killwangen, Switzerland
10643;Sconosciuta;Sambonet S.p.A., Vercelli, Italy
10645;Italian;Snaidero, Italy
10648;American;Uncle Sam's Umbrella Shop, New York, NY
10650;Sconosciuta;Guzzini, Italy
10651;Sconosciuta;Droog Design, the Netherlands
10652;Sconosciuta;Sanka Oy Loviisa, Finland
10653;Sconosciuta;Oak, Product Design and Consultancy, Rotterdam
10655;German;Form GmbH, Germany
10656;Sconosciuta;Goods, Amsterdam, The Netherlands
10658;Sconosciuta;Ideal Standard S.p.A., Milan
10661;Sconosciuta;Howard Miller Clock Co., Zeeland, MI
10662;Sconosciuta;Royal Crest Venetian Blind Co., Rossford, OH
10664;Sconosciuta;ATH Design International, The Netherlands
10666;American;Mallory Industries, Inc., Farmington, CT
10667;Sconosciuta;Industrie Formenti Italia, Milan
10671;Sconosciuta;Kristian Schneider
10672;Sconosciuta;Bell Helmets, Inc., Norwalk, CA
10685;Sconosciuta;Newton Plastics, Newton Upper Falls, MA
10688;Sconosciuta;Fasttrack Enterprises, Ltd., Calgary
10696;Sconosciuta;Belgian International Carpet, Belgium
10701;Sconosciuta;Kelly & Thompson, USA
10702;Sconosciuta;Theodore Müller, Belgium/Germany
10704;Sconosciuta;Rosenthal Einrichtung, Munich
10705;Sconosciuta;Shinseo Kogyo Co., Tokyo
10706;Sconosciuta;Compagnia Italiana Lumi, Rome
10708;Sconosciuta;Ferrari S.p.A., Maranello, Italy
10718;American;frogdesign, Sunnydale, CA
10724;Sconosciuta;Metall-Arbeit Wiener Werkstätte, Vienna, Austria
10725;American;Smart Design, New York
10726;Sconosciuta;OXO International, New York, NY
10727;Sconosciuta;Anonymous
10728;Sconosciuta;Argentor, Vienna
10734;Sconosciuta;Avard Inc., New York, NY
10735;Sconosciuta;Stilnovo, Italy
10741;Sconosciuta;Minerva, Milan, Italy
10742;Sconosciuta;Casigliani S.p.A., Pisa
10745;Sconosciuta;ICI Design Institute Inc., Osaka
10746;American;Associated Spring Raymond Barnes Group, Inc., Dallas, TX
10747;Sconosciuta;Paul Mayen Designs, New York, NY
10749;Sconosciuta;Bauhaus Ceramic Workshops, Weimar, Germany
10755;Sconosciuta;Novelectric A.G., Zürich, Switzerland
10759;Sconosciuta;Northern Plastics, Syracuse, NY
10761;Sconosciuta;CSS/Winfield
10762;German;Siemens & Halske A.G., Munich
10765;Sconosciuta;Fratelli Fantini, S.p.A., Pella, Italy
10766;Sconosciuta;Enorme, Italy
10769;Sconosciuta;Fabbriche Elettrotecniche Riunite, S.p.A. , Italy
10771;Sconosciuta;Glasfabrik Johann Loetz Witwe, Klöstermühle, Austria
10772;Sconosciuta;Fratelli Chiminella
10776;Sconosciuta;Oluce, Milan, Italy
10779;American;René d'Harnoncourt
10780;Sconosciuta;Yamakawa Rattan Co., Ltd., Japan
10782;Sconosciuta;Kotobuki Corporation, Japan
10783;Sconosciuta;Heifetz Mfg. Co., New York, NY
10789;Sconosciuta;Simpson Sports, Torrance, CA
10790;French;Ldesign SARL
10792;Sconosciuta;Velca, Milan
10793;Sconosciuta;Elektroakusticni Laboratorij, Ljubljana, Yugoslavia
10794;Sconosciuta;Wings over the World Corporation, New York, NY
10796;Sconosciuta;L'Atelier de Serge Mouille, France
10797;Sconosciuta;Hudson Studios, Madison, NJ
10798;Sconosciuta;Karhulalittala
10800;Sconosciuta;Ateliers Jean Prouvé, Nancy, France
10801;Sconosciuta;J.G. Furniture Co., Brooklyn, NY
10804;Japanese;Sony Corporation, Creative Center
10806;Sconosciuta;Raichle Boot Co. Ltd., Switzerland
10809;Sconosciuta;Rathcon Inc.
10810;Sconosciuta;Simon International, San Lazzaro, Italy
10813;Sconosciuta;Andrew Maclaren Ltd., England
10815;Sconosciuta;Fibre Metal Products Company, Concordville, PA
10817;Sconosciuta;Klem Systems, Vienna
10819;American;Lamson & Goodnow, Shellberg Falls, MA
10829;Sconosciuta;Friedrich Herder A.G., Solingen, Germany
10831;Sconosciuta;Unknown Swiss Manufacturer
10833;Sconosciuta;Holt Howard Associates, Stamford, CT
10834;Sconosciuta;Plastic Dispensers Inc., Newark, NJ
10836;Austrian;AKG Akustische und Kino-Geräte, Vienna
10840;Sconosciuta;Baccarat, France
10842;Sconosciuta;Mastermotive, Inc., Savage, MN
10857;Sconosciuta;J.A. Henckels, Solingen, Germany
10858;Sconosciuta;Ehrhard & Söhne, Germany
10873;Sconosciuta;Victoria-Werke, Baar, Switzerland
10876;Sconosciuta;Tavaro S.A., Geneva
10877;American;Giro Sport Design, Inc., a division of Bell Sports, Inc.
10878;Sconosciuta;Rome Manufacturing Co., Div. of Revere Copper and Brass, Inc., Rome, NY
10880;Sconosciuta;Supreme Cutlery, Japan
10898;Sconosciuta;Hudson Photographic Industries, Inc., New York
10900;Sconosciuta;Fratelli Borletti, S.p.A., Milan
10901;Sconosciuta;Koch Creations, Lynbrook, NY
10904;Sconosciuta;Mort N. Marton Designs, NY
10909;Sconosciuta;Kaplan/Aronson, New York, NY
10911;Sconosciuta;TECTA Möbel, Lauenförde, Germany
10912;Sconosciuta;O.C. Sedie Internazionale, Inc., Paramount, CA
10913;Sconosciuta;G. Schanzenbach, Germany
10914;Sconosciuta;Ditta Spoggi, Milan
10915;Sconosciuta;Lakota Corporation
10916;Sconosciuta;Kanematsu Ind. Co. Ltd., Gifu Ken, Japan
10920;Sconosciuta;DESTA , Berlin
10921;Sconosciuta;Carlo Moretti, s.n.c., Venice
10922;Sconosciuta;Minolta Camera Co., Ltd., Osaka
10923;Sconosciuta;Gense, Sweden
10924;Sconosciuta;United States Glass Co., Tiffin, OH
10927;Sconosciuta;Rhythm Tech, Inc., Mamaroneck, NY
10928;Sconosciuta;L. Hjorth's Terracotta-Fabrik, Ronne, Denmark
10931;Sconosciuta;Ralph O. Smith Co., Los Angeles, CA
10933;Sconosciuta;Gits Molding Corp., Chicago, IL
10935;Sconosciuta;Sonic Sports, Inc., Los Angeles, CA
10939;Sconosciuta;Nixalite of America, East Moline, IL
10943;Sconosciuta;Meisterschule für das Kunsthandwerk, Berlin
10945;Sconosciuta;Piquot-Meridian  SA, Switzerland
10946;Swiss;Baum-Mercier, Switzerland
10947;American;Griswold Manufacturing Co., Erie, PA
10948;Sconosciuta;Gottlieb Hammes Fahr, Solingen-Foche, Germany
10949;Sconosciuta;Roll Dippers Inc.,  Maumee, OH
10951;Sconosciuta;Cocco, Italy
10952;Sconosciuta;Metropolitan Wire Goods Corp, Brooklyn, NY
10953;Sconosciuta;Foley Mfg. Co., Minneapolis, MN
10954;American;Denominator Company, Inc., New York, NY
10956;French;Unknown French Manufacturer
10957;American;Alcorn & Co., Boston, Massachusetts
10960;American;AT&T Bell Laboratories, Murray Hill, NJ
10961;Sconosciuta;Westfield Manufacturing Corp.
10962;Sconosciuta;Hammond Research Corp., Gloucester, MA
10965;American;Hewlett-Packard Company, Santa Clara, CA
10966;Sconosciuta;Toronto Plastic Co., Toronto
10968;Sconosciuta;University of Pennsylvania, USA
10969;Sconosciuta;IMEC, USA
10972;Sconosciuta;P. & W. Blattmann Metallwaren-Fabrik, Switzerland
10973;American;LSI Logic Corporation, Milpitas, CA
10979;American;Motorola, Inc.
10980;American;Synaptics Incorporated, San Jose, CA
10981;American;Texas Instruments, Inc., Dallas, TX
10982;American;VLSI Technology, Inc., San Jose, CA
10983;American;Xerox Palo Alto Research Center, Palo Alto, CA
10998;Sconosciuta;Hukin & Heath, Birmingham, England
